station,lat,lon,day,tmax,tmin
Lemland Nyhamn,59.95911,19.95374,2025-12-21,6.9,4.7
Lemland Nyhamn,59.95911,19.95374,2025-12-22,4.9,2.0
Lemland Nyhamn,59.95911,19.95374,2025-12-23,2.4,-2.7
Lemland Nyhamn,59.95911,19.95374,2025-12-24,3.2,-1.6
Lemland Nyhamn,59.95911,19.95374,2025-12-25,6.1,2.7
Lemland Nyhamn,59.95911,19.95374,2025-12-26,7.2,5.7
Lemland Nyhamn,59.95911,19.95374,2025-12-27,6.6,3.6
Lemland Nyhamn,59.95911,19.95374,2025-12-28,5.4,2.7
Lemland Nyhamn,59.95911,19.95374,2025-12-29,5.4,-2.6
Lemland Nyhamn,59.95911,19.95374,2025-12-30,1.1,-2.0
Lemland Nyhamn,59.95911,19.95374,2025-12-31,-0.4,-4.8
Lemland Nyhamn,59.95911,19.95374,2026-01-01,2.1,-3.6
Lemland Nyhamn,59.95911,19.95374,2026-01-02,0.0,-3.0
Lemland Nyhamn,59.95911,19.95374,2026-01-03,-1.3,-3.4
Lemland Nyhamn,59.95911,19.95374,2026-01-04,-2.6,-7.6
Lemland Nyhamn,59.95911,19.95374,2026-01-05,-1.6,-8.0
Lemland Nyhamn,59.95911,19.95374,2026-01-06,1.9,-1.8
Lemland Nyhamn,59.95911,19.95374,2026-01-07,1.9,-2.2
Lemland Nyhamn,59.95911,19.95374,2026-01-08,1.9,-1.1
Lemland Nyhamn,59.95911,19.95374,2026-01-09,-0.6,-6.7
Lemland Nyhamn,59.95911,19.95374,2026-01-10,-1.7,-6.4
Lemland Nyhamn,59.95911,19.95374,2026-01-11,-1.1,-4.7
Lemland Nyhamn,59.95911,19.95374,2026-01-12,-1.8,-4.8
Lemland Nyhamn,59.95911,19.95374,2026-01-13,0.2,-2.3
Lemland Nyhamn,59.95911,19.95374,2026-01-14,1.6,-1.4
Lemland Nyhamn,59.95911,19.95374,2026-01-15,3.6,-0.2
Lieksa Lampela,63.32108,30.04578,2025-12-07,-0.3,-3.3
Lieksa Lampela,63.32108,30.04578,2025-12-08,0.2,-3.6
Lieksa Lampela,63.32108,30.04578,2025-12-09,0.7,-0.1
Lieksa Lampela,63.32108,30.04578,2025-12-10,-0.1,-1.4
Lieksa Lampela,63.32108,30.04578,2025-12-11,-0.7,-5.9
Lieksa Lampela,63.32108,30.04578,2025-12-12,-6.0,-14.0
Lieksa Lampela,63.32108,30.04578,2025-12-13,-13.2,-21.0
Lieksa Lampela,63.32108,30.04578,2025-12-14,-8.5,-22.2
Lieksa Lampela,63.32108,30.04578,2025-12-15,-2.0,-8.5
Lieksa Lampela,63.32108,30.04578,2025-12-16,0.6,-2.0
Lieksa Lampela,63.32108,30.04578,2025-12-17,2.5,-1.8
Lieksa Lampela,63.32108,30.04578,2025-12-18,3.1,-0.3
Lieksa Lampela,63.32108,30.04578,2025-12-19,4.6,-0.3
Lieksa Lampela,63.32108,30.04578,2025-12-20,4.6,2.9
Lieksa Lampela,63.32108,30.04578,2025-12-21,3.6,-1.7
Lieksa Lampela,63.32108,30.04578,2025-12-22,-0.8,-6.0
Lieksa Lampela,63.32108,30.04578,2025-12-23,-4.9,-7.0
Lieksa Lampela,63.32108,30.04578,2025-12-24,-1.7,-5.3
Lieksa Lampela,63.32108,30.04578,2025-12-25,3.9,-3.7
Lieksa Lampela,63.32108,30.04578,2025-12-26,2.4,-1.5
Lieksa Lampela,63.32108,30.04578,2025-12-27,0.6,-6.3
Lieksa Lampela,63.32108,30.04578,2025-12-28,0.3,-16.6
Lieksa Lampela,63.32108,30.04578,2025-12-29,-5.4,-15.5
Lieksa Lampela,63.32108,30.04578,2025-12-30,-5.4,-12.2
Lieksa Lampela,63.32108,30.04578,2025-12-31,-10.5,-24.9
Lieksa Lampela,63.32108,30.04578,2026-01-01,-17.4,-24.9
Lieksa Lampela,63.32108,30.04578,2026-01-02,-17.0,-25.3
Lieksa Lampela,63.32108,30.04578,2026-01-03,-11.2,-18.7
Lieksa Lampela,63.32108,30.04578,2026-01-04,-16.6,-20.4
Lieksa Lampela,63.32108,30.04578,2026-01-05,-16.9,-27.9
Lieksa Lampela,63.32108,30.04578,2026-01-06,-11.8,-20.4
Lieksa Lampela,63.32108,30.04578,2026-01-07,-11.2,-15.8
Lieksa Lampela,63.32108,30.04578,2026-01-08,-15.8,-21.2
Lieksa Lampela,63.32108,30.04578,2026-01-09,-20.4,-29.4
Lieksa Lampela,63.32108,30.04578,2026-01-10,-9.1,-28.3
Lieksa Lampela,63.32108,30.04578,2026-01-11,-7.1,-9.2
Lieksa Lampela,63.32108,30.04578,2026-01-12,-8.0,-12.0
Lieksa Lampela,63.32108,30.04578,2026-01-13,-9.3,-12.3
Lieksa Lampela,63.32108,30.04578,2026-01-14,-9.2,-13.3
Lieksa Lampela,63.32108,30.04578,2026-01-15,-5.1,-9.3
Liperi Joensuu lentoasema,62.65695,29.63608,2025-12-07,-0.5,-2.2
Liperi Joensuu lentoasema,62.65695,29.63608,2025-12-08,0.2,-2.4
Liperi Joensuu lentoasema,62.65695,29.63608,2025-12-09,0.7,0.0
Liperi Joensuu lentoasema,62.65695,29.63608,2025-12-10,0.7,-0.7
Liperi Joensuu lentoasema,62.65695,29.63608,2025-12-11,0.3,-2.8
Liperi Joensuu lentoasema,62.65695,29.63608,2025-12-12,-2.8,-12.8
Liperi Joensuu lentoasema,62.65695,29.63608,2025-12-13,-11.8,-16.5
Liperi Joensuu lentoasema,62.65695,29.63608,2025-12-14,-6.6,-15.0
Liperi Joensuu lentoasema,62.65695,29.63608,2025-12-15,-1.3,-6.6
Liperi Joensuu lentoasema,62.65695,29.63608,2025-12-16,0.8,-1.3
Liperi Joensuu lentoasema,62.65695,29.63608,2025-12-17,3.1,-0.6
Liperi Joensuu lentoasema,62.65695,29.63608,2025-12-18,4.3,-1.0
Liperi Joensuu lentoasema,62.65695,29.63608,2025-12-19,4.7,-1.0
Liperi Joensuu lentoasema,62.65695,29.63608,2025-12-20,4.4,2.4
Liperi Joensuu lentoasema,62.65695,29.63608,2025-12-21,3.9,-1.2
Liperi Joensuu lentoasema,62.65695,29.63608,2025-12-22,-0.9,-6.3
Liperi Joensuu lentoasema,62.65695,29.63608,2025-12-23,-4.9,-7.0
Liperi Joensuu lentoasema,62.65695,29.63608,2025-12-24,-1.7,-6.5
Liperi Joensuu lentoasema,62.65695,29.63608,2025-12-25,4.0,-4.6
Liperi Joensuu lentoasema,62.65695,29.63608,2025-12-26,2.6,-1.6
Liperi Joensuu lentoasema,62.65695,29.63608,2025-12-27,0.5,-3.1
Liperi Joensuu lentoasema,62.65695,29.63608,2025-12-28,0.5,-14.7
Liperi Joensuu lentoasema,62.65695,29.63608,2025-12-29,-3.5,-14.7
Liperi Joensuu lentoasema,62.65695,29.63608,2025-12-30,-5.3,-9.3
Liperi Joensuu lentoasema,62.65695,29.63608,2025-12-31,-9.3,-21.6
Liperi Joensuu lentoasema,62.65695,29.63608,2026-01-01,-20.2,-26.5
Liperi Joensuu lentoasema,62.65695,29.63608,2026-01-02,-12.7,-26.6
Liperi Joensuu lentoasema,62.65695,29.63608,2026-01-03,-11.6,-15.7
Liperi Joensuu lentoasema,62.65695,29.63608,2026-01-04,-15.7,-20.7
Liperi Joensuu lentoasema,62.65695,29.63608,2026-01-05,-15.6,-25.0
Liperi Joensuu lentoasema,62.65695,29.63608,2026-01-06,-11.9,-17.0
Liperi Joensuu lentoasema,62.65695,29.63608,2026-01-07,-10.5,-14.9
Liperi Joensuu lentoasema,62.65695,29.63608,2026-01-08,-12.9,-19.5
Liperi Joensuu lentoasema,62.65695,29.63608,2026-01-09,-19.1,-26.1
Liperi Joensuu lentoasema,62.65695,29.63608,2026-01-10,-8.4,-19.4
Liperi Joensuu lentoasema,62.65695,29.63608,2026-01-11,-6.4,-8.6
Liperi Joensuu lentoasema,62.65695,29.63608,2026-01-12,-5.8,-9.3
Liperi Joensuu lentoasema,62.65695,29.63608,2026-01-13,-9.3,-18.3
Liperi Joensuu lentoasema,62.65695,29.63608,2026-01-14,-8.5,-20.0
Liperi Joensuu lentoasema,62.65695,29.63608,2026-01-15,-5.2,-8.6
Liperi Tuiskavanluoto,62.54601,29.66818,2025-12-07,0.6,-0.9
Liperi Tuiskavanluoto,62.54601,29.66818,2025-12-08,0.9,-1.2
Liperi Tuiskavanluoto,62.54601,29.66818,2025-12-09,1.4,0.6
Liperi Tuiskavanluoto,62.54601,29.66818,2025-12-10,1.4,-0.1
Liperi Tuiskavanluoto,62.54601,29.66818,2025-12-11,1.1,-1.9
Liperi Tuiskavanluoto,62.54601,29.66818,2025-12-12,-1.7,-9.2
Liperi Tuiskavanluoto,62.54601,29.66818,2025-12-13,-8.1,-11.5
Liperi Tuiskavanluoto,62.54601,29.66818,2025-12-14,-5.2,-10.9
Liperi Tuiskavanluoto,62.54601,29.66818,2025-12-15,-0.8,-5.3
Liperi Tuiskavanluoto,62.54601,29.66818,2025-12-16,1.0,-0.9
Liperi Tuiskavanluoto,62.54601,29.66818,2025-12-17,2.4,-0.3
Liperi Tuiskavanluoto,62.54601,29.66818,2025-12-18,3.3,-0.6
Liperi Tuiskavanluoto,62.54601,29.66818,2025-12-19,3.4,-0.7
Liperi Tuiskavanluoto,62.54601,29.66818,2025-12-20,3.3,1.7
Liperi Tuiskavanluoto,62.54601,29.66818,2025-12-21,3.7,-0.5
Liperi Tuiskavanluoto,62.54601,29.66818,2025-12-22,-0.2,-4.8
Liperi Tuiskavanluoto,62.54601,29.66818,2025-12-23,-3.6,-6.1
Liperi Tuiskavanluoto,62.54601,29.66818,2025-12-24,-0.8,-5.7
Liperi Tuiskavanluoto,62.54601,29.66818,2025-12-25,4.2,-4.0
Liperi Tuiskavanluoto,62.54601,29.66818,2025-12-26,2.7,-0.3
Liperi Tuiskavanluoto,62.54601,29.66818,2025-12-27,1.1,-1.5
Liperi Tuiskavanluoto,62.54601,29.66818,2025-12-28,1.0,-8.0
Liperi Tuiskavanluoto,62.54601,29.66818,2025-12-29,-2.9,-7.9
Liperi Tuiskavanluoto,62.54601,29.66818,2025-12-30,-4.4,-8.0
Liperi Tuiskavanluoto,62.54601,29.66818,2025-12-31,-7.9,-18.6
Liperi Tuiskavanluoto,62.54601,29.66818,2026-01-01,-17.7,-22.9
Liperi Tuiskavanluoto,62.54601,29.66818,2026-01-02,-11.1,-22.9
Liperi Tuiskavanluoto,62.54601,29.66818,2026-01-03,-10.7,-15.0
Liperi Tuiskavanluoto,62.54601,29.66818,2026-01-04,-14.7,-18.8
Liperi Tuiskavanluoto,62.54601,29.66818,2026-01-05,-12.5,-22.3
Liperi Tuiskavanluoto,62.54601,29.66818,2026-01-06,-11.2,-18.2
Liperi Tuiskavanluoto,62.54601,29.66818,2026-01-07,-9.9,-14.2
Liperi Tuiskavanluoto,62.54601,29.66818,2026-01-08,-12.6,-19.8
Liperi Tuiskavanluoto,62.54601,29.66818,2026-01-09,-18.3,-23.7
Liperi Tuiskavanluoto,62.54601,29.66818,2026-01-10,-7.7,-19.7
Liperi Tuiskavanluoto,62.54601,29.66818,2026-01-11,-6.1,-7.8
Liperi Tuiskavanluoto,62.54601,29.66818,2026-01-12,-5.9,-9.3
Liperi Tuiskavanluoto,62.54601,29.66818,2026-01-13,-9.2,-15.5
Liperi Tuiskavanluoto,62.54601,29.66818,2026-01-14,-8.0,-18.6
Liperi Tuiskavanluoto,62.54601,29.66818,2026-01-15,-4.8,-8.1
Lohja Porla,60.24446,24.04951,2025-12-07,4.7,2.6
Lohja Porla,60.24446,24.04951,2025-12-08,4.5,2.1
Lohja Porla,60.24446,24.04951,2025-12-09,7.2,3.6
Lohja Porla,60.24446,24.04951,2025-12-10,7.9,0.4
Lohja Porla,60.24446,24.04951,2025-12-11,8.2,4.8
Lohja Porla,60.24446,24.04951,2025-12-12,4.7,-5.4
Lohja Porla,60.24446,24.04951,2025-12-13,-1.4,-5.6
Lohja Porla,60.24446,24.04951,2025-12-14,1.5,-2.2
Lohja Porla,60.24446,24.04951,2025-12-15,7.0,1.5
Lohja Porla,60.24446,24.04951,2025-12-16,6.7,5.4
Lohja Porla,60.24446,24.04951,2025-12-17,7.4,5.3
Lohja Porla,60.24446,24.04951,2025-12-18,7.0,2.6
Lohja Porla,60.24446,24.04951,2025-12-19,6.9,5.2
Lohja Porla,60.24446,24.04951,2025-12-20,8.0,5.0
Lohja Porla,60.24446,24.04951,2025-12-21,6.3,1.8
Lohja Porla,60.24446,24.04951,2025-12-22,1.9,-4.5
Lohja Porla,60.24446,24.04951,2025-12-23,-4.1,-6.4
Lohja Porla,60.24446,24.04951,2025-12-24,0.4,-4.4
Lohja Porla,60.24446,24.04951,2025-12-25,6.2,0.4
Lohja Porla,60.24446,24.04951,2025-12-26,6.2,2.1
Lohja Porla,60.24446,24.04951,2025-12-27,3.9,0.9
Lohja Porla,60.24446,24.04951,2025-12-28,2.7,-1.3
Lohja Porla,60.24446,24.04951,2025-12-29,2.5,-2.9
Lohja Porla,60.24446,24.04951,2025-12-30,-2.1,-6.1
Lohja Porla,60.24446,24.04951,2025-12-31,-6.1,-10.6
Lohja Porla,60.24446,24.04951,2026-01-01,-8.0,-12.1
Lohja Porla,60.24446,24.04951,2026-01-02,-4.3,-8.0
Lohja Porla,60.24446,24.04951,2026-01-03,-5.4,-8.6
Lohja Porla,60.24446,24.04951,2026-01-04,-8.5,-13.5
Lohja Porla,60.24446,24.04951,2026-01-05,-12.8,-18.3
Lohja Porla,60.24446,24.04951,2026-01-06,-3.0,-16.8
Lohja Porla,60.24446,24.04951,2026-01-07,-3.8,-10.8
Lohja Porla,60.24446,24.04951,2026-01-08,-10.9,-16.6
Lohja Porla,60.24446,24.04951,2026-01-09,-11.4,-18.2
Lohja Porla,60.24446,24.04951,2026-01-10,-8.1,-15.3
Lohja Porla,60.24446,24.04951,2026-01-11,-6.0,-8.4
Lohja Porla,60.24446,24.04951,2026-01-12,-6.2,-9.8
Lohja Porla,60.24446,24.04951,2026-01-13,-4.6,-8.3
Lohja Porla,60.24446,24.04951,2026-01-14,-4.8,-6.8
Lohja Porla,60.24446,24.04951,2026-01-15,-2.0,-7.3
Loviisa Orrengrund,60.27476,26.44759,2025-12-07,5.2,2.9
Loviisa Orrengrund,60.27476,26.44759,2025-12-08,4.3,1.9
Loviisa Orrengrund,60.27476,26.44759,2025-12-09,7.0,4.0
Loviisa Orrengrund,60.27476,26.44759,2025-12-10,5.7,1.1
Loviisa Orrengrund,60.27476,26.44759,2025-12-11,7.5,2.3
Loviisa Orrengrund,60.27476,26.44759,2025-12-12,2.4,-4.0
Loviisa Orrengrund,60.27476,26.44759,2025-12-13,0.1,-4.5
Loviisa Orrengrund,60.27476,26.44759,2025-12-14,0.7,-0.6
Loviisa Orrengrund,60.27476,26.44759,2025-12-15,6.3,0.3
Loviisa Orrengrund,60.27476,26.44759,2025-12-16,6.5,5.7
Loviisa Orrengrund,60.27476,26.44759,2025-12-17,6.1,5.0
Loviisa Orrengrund,60.27476,26.44759,2025-12-18,6.4,3.0
Loviisa Orrengrund,60.27476,26.44759,2025-12-19,6.2,4.4
Loviisa Orrengrund,60.27476,26.44759,2025-12-20,6.7,4.8
Loviisa Orrengrund,60.27476,26.44759,2025-12-21,6.3,3.2
Loviisa Orrengrund,60.27476,26.44759,2025-12-22,3.5,-4.1
Loviisa Orrengrund,60.27476,26.44759,2025-12-23,-2.2,-4.2
Loviisa Orrengrund,60.27476,26.44759,2025-12-24,-0.2,-4.2
Loviisa Orrengrund,60.27476,26.44759,2025-12-25,6.4,-0.8
Loviisa Orrengrund,60.27476,26.44759,2025-12-26,6.4,2.7
Loviisa Orrengrund,60.27476,26.44759,2025-12-27,4.2,0.7
Loviisa Orrengrund,60.27476,26.44759,2025-12-28,2.3,-1.3
Loviisa Orrengrund,60.27476,26.44759,2025-12-29,2.3,-3.6
Loviisa Orrengrund,60.27476,26.44759,2025-12-30,-1.6,-4.5
Loviisa Orrengrund,60.27476,26.44759,2025-12-31,-4.3,-8.3
Loviisa Orrengrund,60.27476,26.44759,2026-01-01,-4.1,-8.2
Loviisa Orrengrund,60.27476,26.44759,2026-01-02,-3.5,-5.1
Loviisa Orrengrund,60.27476,26.44759,2026-01-03,-3.6,-7.3
Loviisa Orrengrund,60.27476,26.44759,2026-01-04,-6.7,-11.6
Loviisa Orrengrund,60.27476,26.44759,2026-01-05,-5.5,-14.8
Loviisa Orrengrund,60.27476,26.44759,2026-01-06,-1.9,-7.0
Loviisa Orrengrund,60.27476,26.44759,2026-01-07,-2.0,-6.1
Loviisa Orrengrund,60.27476,26.44759,2026-01-08,-6.0,-12.3
Loviisa Orrengrund,60.27476,26.44759,2026-01-09,-8.4,-12.0
Loviisa Orrengrund,60.27476,26.44759,2026-01-10,-6.0,-11.8
Loviisa Orrengrund,60.27476,26.44759,2026-01-11,-4.9,-6.5
Loviisa Orrengrund,60.27476,26.44759,2026-01-12,-3.3,-5.3
Loviisa Orrengrund,60.27476,26.44759,2026-01-13,-3.3,-5.8
Loviisa Orrengrund,60.27476,26.44759,2026-01-14,-3.1,-4.9
Loviisa Orrengrund,60.27476,26.44759,2026-01-15,-3.1,-5.8
Luhanka Judinsalo,61.70448,25.50529,2025-12-07,3.0,1.4
Luhanka Judinsalo,61.70448,25.50529,2025-12-08,3.3,0.6
Luhanka Judinsalo,61.70448,25.50529,2025-12-09,3.0,1.8
Luhanka Judinsalo,61.70448,25.50529,2025-12-10,2.1,-0.6
Luhanka Judinsalo,61.70448,25.50529,2025-12-11,5.7,-1.0
Luhanka Judinsalo,61.70448,25.50529,2025-12-12,-1.0,-6.6
Luhanka Judinsalo,61.70448,25.50529,2025-12-13,-3.5,-7.2
Luhanka Judinsalo,61.70448,25.50529,2025-12-14,-1.4,-4.3
Luhanka Judinsalo,61.70448,25.50529,2025-12-15,4.1,-1.6
Luhanka Judinsalo,61.70448,25.50529,2025-12-16,5.7,4.1
Luhanka Judinsalo,61.70448,25.50529,2025-12-17,6.2,4.4
Luhanka Judinsalo,61.70448,25.50529,2025-12-18,6.3,1.8
Luhanka Judinsalo,61.70448,25.50529,2025-12-19,6.7,4.1
Luhanka Judinsalo,61.70448,25.50529,2025-12-20,6.8,4.8
Luhanka Judinsalo,61.70448,25.50529,2025-12-21,5.9,1.3
Luhanka Judinsalo,61.70448,25.50529,2025-12-22,2.4,-6.0
Luhanka Judinsalo,61.70448,25.50529,2025-12-23,-3.9,-6.3
Luhanka Judinsalo,61.70448,25.50529,2025-12-24,-1.2,-4.2
Luhanka Judinsalo,61.70448,25.50529,2025-12-25,6.3,-1.5
Luhanka Judinsalo,61.70448,25.50529,2025-12-26,5.5,1.0
Luhanka Judinsalo,61.70448,25.50529,2025-12-27,3.7,-0.2
Luhanka Judinsalo,61.70448,25.50529,2025-12-28,1.6,-3.0
Luhanka Judinsalo,61.70448,25.50529,2025-12-29,1.8,-4.8
Luhanka Judinsalo,61.70448,25.50529,2025-12-30,-2.3,-7.3
Luhanka Judinsalo,61.70448,25.50529,2025-12-31,-6.7,-10.2
Luhanka Judinsalo,61.70448,25.50529,2026-01-01,-8.7,-15.2
Luhanka Judinsalo,61.70448,25.50529,2026-01-02,-10.3,-15.8
Luhanka Judinsalo,61.70448,25.50529,2026-01-03,-9.5,-12.5
Luhanka Judinsalo,61.70448,25.50529,2026-01-04,-12.1,-17.0
Luhanka Judinsalo,61.70448,25.50529,2026-01-05,-10.4,-16.5
Luhanka Judinsalo,61.70448,25.50529,2026-01-06,-8.5,-12.2
Luhanka Judinsalo,61.70448,25.50529,2026-01-07,-7.6,-11.2
Luhanka Judinsalo,61.70448,25.50529,2026-01-08,-11.1,-18.1
Luhanka Judinsalo,61.70448,25.50529,2026-01-09,-16.7,-19.1
Luhanka Judinsalo,61.70448,25.50529,2026-01-10,-8.9,-17.1
Luhanka Judinsalo,61.70448,25.50529,2026-01-11,-6.0,-8.9
Luhanka Judinsalo,61.70448,25.50529,2026-01-12,-6.3,-8.7
Luhanka Judinsalo,61.70448,25.50529,2026-01-13,-6.9,-11.3
Luhanka Judinsalo,61.70448,25.50529,2026-01-14,-5.0,-11.0
Luhanka Judinsalo,61.70448,25.50529,2026-01-15,-4.8,-6.7
Lumparland Långnäs satama,60.11584,20.29765,2025-12-07,6.9,5.5
Lumparland Långnäs satama,60.11584,20.29765,2025-12-08,7.2,5.6
Lumparland Långnäs satama,60.11584,20.29765,2025-12-09,7.3,4.0
Lumparland Långnäs satama,60.11584,20.29765,2025-12-10,8.5,3.8
Lumparland Långnäs satama,60.11584,20.29765,2025-12-11,7.8,4.8
Lumparland Långnäs satama,60.11584,20.29765,2025-12-12,5.6,-0.2
Lumparland Långnäs satama,60.11584,20.29765,2025-12-13,3.4,-0.1
Lumparland Långnäs satama,60.11584,20.29765,2025-12-14,6.8,1.7
Lumparland Långnäs satama,60.11584,20.29765,2025-12-15,7.9,5.8
Lumparland Långnäs satama,60.11584,20.29765,2025-12-16,8.1,5.8
Lumparland Långnäs satama,60.11584,20.29765,2025-12-17,7.1,5.5
Lumparland Långnäs satama,60.11584,20.29765,2025-12-18,7.1,2.4
Lumparland Långnäs satama,60.11584,20.29765,2025-12-19,7.8,5.8
Lumparland Långnäs satama,60.11584,20.29765,2025-12-20,8.1,6.0
Lumparland Långnäs satama,60.11584,20.29765,2025-12-21,6.7,3.4
Lumparland Långnäs satama,60.11584,20.29765,2025-12-22,4.8,1.8
Lumparland Långnäs satama,60.11584,20.29765,2025-12-23,2.1,-5.1
Lumparland Långnäs satama,60.11584,20.29765,2025-12-24,1.9,-3.7
Lumparland Långnäs satama,60.11584,20.29765,2025-12-25,5.9,1.1
Lumparland Långnäs satama,60.11584,20.29765,2025-12-26,7.9,4.5
Lumparland Långnäs satama,60.11584,20.29765,2025-12-27,5.7,1.6
Lumparland Långnäs satama,60.11584,20.29765,2025-12-28,4.1,2.4
Lumparland Långnäs satama,60.11584,20.29765,2025-12-29,4.1,-2.4
Lumparland Långnäs satama,60.11584,20.29765,2025-12-30,0.9,-2.8
Lumparland Långnäs satama,60.11584,20.29765,2025-12-31,-2.6,-8.8
Lumparland Långnäs satama,60.11584,20.29765,2026-01-01,-0.1,-6.6
Lumparland Långnäs satama,60.11584,20.29765,2026-01-02,-0.9,-4.1
Lumparland Långnäs satama,60.11584,20.29765,2026-01-03,-2.2,-4.1
Lumparland Långnäs satama,60.11584,20.29765,2026-01-04,-4.0,-8.5
Lumparland Långnäs satama,60.11584,20.29765,2026-01-05,-4.2,-9.4
Lumparland Långnäs satama,60.11584,20.29765,2026-01-06,0.1,-8.3
Lumparland Långnäs satama,60.11584,20.29765,2026-01-07,0.7,-2.4
Lumparland Långnäs satama,60.11584,20.29765,2026-01-08,0.4,-2.8
Lumparland Långnäs satama,60.11584,20.29765,2026-01-09,-1.6,-7.3
Lumparland Långnäs satama,60.11584,20.29765,2026-01-10,-2.4,-6.6
Lumparland Långnäs satama,60.11584,20.29765,2026-01-11,-2.2,-4.9
Lumparland Långnäs satama,60.11584,20.29765,2026-01-12,-2.8,-5.3
Lumparland Långnäs satama,60.11584,20.29765,2026-01-13,-0.7,-3.0
Lumparland Långnäs satama,60.11584,20.29765,2026-01-14,0.3,-2.5
Lumparland Långnäs satama,60.11584,20.29765,2026-01-15,2.5,-1.5
Maalahti Strömmingsbådan,62.97839,20.74008,2025-12-07,4.2,3.1
Maalahti Strömmingsbådan,62.97839,20.74008,2025-12-08,5.5,1.5
Maalahti Strömmingsbådan,62.97839,20.74008,2025-12-09,5.1,1.6
Maalahti Strömmingsbådan,62.97839,20.74008,2025-12-10,5.3,2.6
Maalahti Strömmingsbådan,62.97839,20.74008,2025-12-11,4.8,1.0
Maalahti Strömmingsbådan,62.97839,20.74008,2025-12-12,1.7,-1.9
Maalahti Strömmingsbådan,62.97839,20.74008,2025-12-13,-0.1,-2.5
Maalahti Strömmingsbådan,62.97839,20.74008,2025-12-14,4.9,-0.3
Maalahti Strömmingsbådan,62.97839,20.74008,2025-12-15,6.6,4.2
Maalahti Strömmingsbådan,62.97839,20.74008,2025-12-16,5.9,4.2
Maalahti Strömmingsbådan,62.97839,20.74008,2025-12-17,6.0,3.1
Maalahti Strömmingsbådan,62.97839,20.74008,2025-12-18,5.9,4.2
Maalahti Strömmingsbådan,62.97839,20.74008,2025-12-19,7.1,5.6
Maalahti Strömmingsbådan,62.97839,20.74008,2025-12-20,7.2,5.6
Maalahti Strömmingsbådan,62.97839,20.74008,2025-12-21,5.7,4.1
Maalahti Strömmingsbådan,62.97839,20.74008,2025-12-22,4.5,-2.0
Maalahti Strömmingsbådan,62.97839,20.74008,2025-12-23,0.8,-4.2
Maalahti Strömmingsbådan,62.97839,20.74008,2025-12-24,4.8,-0.1
Maalahti Strömmingsbådan,62.97839,20.74008,2025-12-25,7.6,4.7
Maalahti Strömmingsbådan,62.97839,20.74008,2025-12-26,7.2,5.2
Maalahti Strömmingsbådan,62.97839,20.74008,2025-12-27,6.3,2.9
Maalahti Strömmingsbådan,62.97839,20.74008,2025-12-28,4.8,1.1
Maalahti Strömmingsbådan,62.97839,20.74008,2025-12-29,4.8,-2.4
Maalahti Strömmingsbådan,62.97839,20.74008,2025-12-30,-0.3,-3.0
Maalahti Strömmingsbådan,62.97839,20.74008,2025-12-31,-2.2,-4.9
Maalahti Strömmingsbådan,62.97839,20.74008,2026-01-01,-3.8,-8.2
Maalahti Strömmingsbådan,62.97839,20.74008,2026-01-02,-4.7,-10.2
Maalahti Strömmingsbådan,62.97839,20.74008,2026-01-03,-4.6,-9.3
Maalahti Strömmingsbådan,62.97839,20.74008,2026-01-04,-5.8,-9.2
Maalahti Strömmingsbådan,62.97839,20.74008,2026-01-05,-2.6,-8.7
Maalahti Strömmingsbådan,62.97839,20.74008,2026-01-06,-2.3,-9.3
Maalahti Strömmingsbådan,62.97839,20.74008,2026-01-07,-6.9,-9.9
Maalahti Strömmingsbådan,62.97839,20.74008,2026-01-08,-7.9,-11.2
Maalahti Strömmingsbådan,62.97839,20.74008,2026-01-09,-7.0,-11.5
Maalahti Strömmingsbådan,62.97839,20.74008,2026-01-10,-3.2,-9.3
Maalahti Strömmingsbådan,62.97839,20.74008,2026-01-11,-2.0,-3.6
Maalahti Strömmingsbådan,62.97839,20.74008,2026-01-12,-2.4,-7.8
Maalahti Strömmingsbådan,62.97839,20.74008,2026-01-13,-4.5,-9.7
Maalahti Strömmingsbådan,62.97839,20.74008,2026-01-14,-3.4,-5.6
Maalahti Strömmingsbådan,62.97839,20.74008,2026-01-15,-3.1,-4.7
Maarianhamina Länsisatama,60.09136,19.9291,2025-12-07,7.2,4.8
Maarianhamina Länsisatama,60.09136,19.9291,2025-12-08,7.4,6.0
Maarianhamina Länsisatama,60.09136,19.9291,2025-12-09,7.5,4.3
Maarianhamina Länsisatama,60.09136,19.9291,2025-12-10,8.8,4.1
Maarianhamina Länsisatama,60.09136,19.9291,2025-12-11,8.3,5.7
Maarianhamina Länsisatama,60.09136,19.9291,2025-12-12,5.8,-0.2
Maarianhamina Länsisatama,60.09136,19.9291,2025-12-13,3.8,-0.3
Maarianhamina Länsisatama,60.09136,19.9291,2025-12-14,6.7,2.4
Maarianhamina Länsisatama,60.09136,19.9291,2025-12-15,7.8,6.6
Maarianhamina Länsisatama,60.09136,19.9291,2025-12-16,7.7,6.1
Maarianhamina Länsisatama,60.09136,19.9291,2025-12-17,7.2,6.0
Maarianhamina Länsisatama,60.09136,19.9291,2025-12-18,7.0,2.9
Maarianhamina Länsisatama,60.09136,19.9291,2025-12-19,7.1,6.3
Maarianhamina Länsisatama,60.09136,19.9291,2025-12-20,7.6,6.5
Maarianhamina Länsisatama,60.09136,19.9291,2025-12-21,7.0,3.8
