Latitude,Longitude,Timestamp,temp,name
65.99334,29.22715,2023-12-29 09:00:00,-10.1,Kuusamo lentoasema
60.17824,19.98686,2023-12-30 14:00:00,-2.1,Jomala Jomalaby
63.82133,24.16323,2023-12-30 03:00:00,-13.2,Toholampi Laitala
64.93698,25.37299,2023-12-31 06:00:00,-18.8,Oulu Oulunsalo Pellonpää
67.66924,24.92927,2023-12-29 21:00:00,-12.5,Kittilä Pakatti
60.20867,25.1959,2023-12-30 13:00:00,-2.3,Helsinki Vuosaari satama
61.51757,23.75388,2023-12-29 00:00:00,-3.4,Tampere Siilinkari
60.88909,26.92929,2024-01-01 06:00:00,-18.4,Kouvola Utti Lentoportintie
64.61178,23.89674,2023-12-30 16:00:00,-8.2,Raahe Nahkiainen
59.99464,23.9956,2023-12-29 20:00:00,0.7,Inkoo Jakobramsjö
63.08898,24.26084,2023-12-28 14:00:00,-5.1,Alajärvi Möksy
61.63042,21.3762,2023-12-29 04:00:00,-1.6,Pori Tahkoluoto satama
60.37788,22.0964,2023-12-30 05:00:00,-1.4,Turku Rajakari
61.25294,22.34613,2023-12-29 00:00:00,-2.0,Kokemäki Tulkkila
60.28676,27.18482,2023-12-30 23:00:00,-8.4,Kotka Haapasaari
63.99618,28.05972,2023-12-31 04:00:00,-9.7,Sotkamo Tuhkakylä
65.99334,29.22715,2023-12-31 05:00:00,-8.9,Kuusamo lentoasema
